stop_name,lat,lon,stop_type
Stableford Ave/Waverley Rd (Glen Waverley),-37.88724872,145.1490499,bus
Blackburn Rd/Waverley Rd (Glen Waverley),-37.88675404,145.1451052,bus
Coolarn St/Waverley Rd (Mount Waverley),-37.8863889,145.1419532,bus
Pinewood Dr/Waverley Rd (Mount Waverley),-37.88606169,145.1389254,bus
Bruce St/Waverley Rd (Mount Waverley),-37.88572809,145.1354999,bus
Mt Waverley South Shopping Centre/Waverley Rd (Mount Waverley),-37.88464773,145.1264875,bus
Talbot Rd/Waverley Rd (Mount Waverley),-37.8843964,145.124288,bus
Bales St/Waverley Rd (Mount Waverley),-37.88413476,145.1220092,bus
Pamela St/Waverley Rd (Mount Waverley),-37.88386643,145.1198784,bus
Mayfield Dr/Waverley Rd (Mount Waverley),-37.88364975,145.1175984,bus
Hansen St/Waverley Rd (Mount Waverley),-37.8833898,145.1154333,bus
Tuhans Rd/Waverley Rd (Mount Waverley),-37.88299867,145.112396,bus
Huntingdale Rd/Waverley Rd (Mount Waverley),-37.88264733,145.1095965,bus
Medina Rd/High Street Rd (Glen Waverley),-37.87287808,145.1538548,bus
Edith St/High Street Rd (Glen Waverley),-37.87266706,145.1518933,bus
Blackburn Rd/High Street Rd (Glen Waverley),-37.8723867,145.1495356,bus
Orrong Ave/Cheddar Rd (Reservoir),-37.71457123,145.00927,bus
Hooper St/Dandenong Rd (Murrumbeena),-37.88694805,145.076909,bus
Wilson St/Dandenong Rd (Murrumbeena),-37.88554395,145.0731591,bus
92 Keys Rd (Cheltenham),-37.94917063,145.0711793,bus
Roberna St/Keys Rd (Moorabbin),-37.9485211,145.0667466,bus
Opp 50 Keys Rd (Moorabbin),-37.94828118,145.0647613,bus
Canterbury Rd/Haig St (Box Hill South),-37.82950575,145.1266106,bus
Peace St/Haig St (Box Hill South),-37.8316456,145.1268632,bus
Prince St/Haig St (Box Hill South),-37.83324547,145.1265955,bus
Devon St/Haig St (Box Hill South),-37.83456644,145.1263576,bus
Foch St/Haig St (Box Hill South),-37.83592345,145.1261187,bus
Sycamore St/Foch St (Box Hill South),-37.83694355,145.1233998,bus
Station St/Foch St (Box Hill South),-37.83663217,145.1208283,bus
Murray Rd/Gladstone Rd (Dandenong North),-37.94439285,145.2095916,bus
Garden Rd/Wellington Rd (Clayton),-37.91723064,145.1461485,bus
Nepean Hwy/Overton Rd (Frankston),-38.12982276,145.1255065,bus
Kananook Ave/Boonong Ave (Seaford),-38.12574183,145.1267175,bus
Fortescue Ave/Boonong Ave (Seaford),-38.12597537,145.1283657,bus
Carder Ave/Boonong Ave (Seaford),-38.1262228,145.1303215,bus
Palm Ave/Cheddar Rd (Reservoir),-37.71040453,145.0122855,bus
Boonong Ave/Wells Rd (Seaford),-38.12575797,145.1333907,bus
Vicroads Motor Registration Office/Hartnett Dr (Seaford),-38.11782657,145.1406991,bus
Peninsula Bvd/Hartnett Dr (Seaford),-38.1150415,145.1412374,bus
Heversham Dr/Hartnett Dr (Seaford),-38.11228381,145.1417977,bus
St Annes Catholic School/Brunel Rd (Seaford),-38.10651992,145.1403129,bus
East Rd/Brunel Rd (Seaford),-38.10424596,145.1406899,bus
Brunel Rd/Maple St (Seaford),-38.10194589,145.1428351,bus
Smale Ct/Maple St (Seaford),-38.1022934,145.1460081,bus
Rathcown Rd/Cheddar Rd (Reservoir),-37.70811912,145.0141047,bus
Maple St/Downs Rd (Seaford),-38.10266268,145.1477095,bus
Lucas Cres/Downs Rd (Seaford),-38.10398324,145.1480182,bus
Louise Ct/Downs Rd (Seaford),-38.10631165,145.1476629,bus
Elisdon Dr/Austin Rd (Seaford),-38.1072233,145.1506166,bus
Bambra Ct/Henry Cres (Seaford),-38.10838102,145.1531764,bus
St. Martins Ct/Brennan Dr (Wantirna South),-37.88727971,145.2241664,bus
Seaford Rd/Henry Cres (Seaford),-38.11156144,145.1525602,bus
Prince Cres/Seaford Rd (Seaford),-38.11182511,145.150991,bus
Belvedere Park Primary School/Seaford Rd (Seaford),-38.11140045,145.1474887,bus
Boonong Ave/Fortescue Ave (Seaford),-38.12530816,145.1277781,bus
Miranda Rd/Cheddar Rd (Reservoir),-37.70625095,145.0155498,bus
Buna Ave/Fortescue Ave (Seaford),-38.12378082,145.1280681,bus
McCulloch Ave/Fortescue Ave (Seaford),-38.1216222,145.1283285,bus
Milne Ave/Fortescue Ave (Seaford),-38.11893647,145.1288762,bus
Moresby Ave/Fortescue Ave (Seaford),-38.11696091,145.1293145,bus
Bardia Ave/Fortescue Ave (Seaford),-38.11367382,145.1300143,bus
Seaford Rd/Fortescue Ave (Seaford),-38.11085361,145.1300406,bus
Johnstone St/Railway Pde (Seaford),-38.10902403,145.1294599,bus
Seaford Railway Station/Railway Pde (Seaford),-38.10396899,145.1283572,bus
Coonara Ave/Railway Pde (Seaford),-38.09967995,145.1283868,bus
Selsey St/Railway Pde (Seaford),-38.09600308,145.128378,bus
St Vigeons Rd/Cheddar Rd (Reservoir),-37.70493399,145.0165491,bus
Armstrongs Rd/Railway Pde (Seaford),-38.09347959,145.1283625,bus
Ireland St/Railway Pde (Seaford),-38.09100996,145.1283343,bus
Coolibar Ave/Railway Pde (Seaford),-38.08873178,145.1278793,bus
Attunga Cres/Railway Pde (Seaford),-38.08490297,145.1273841,bus
Burrawong Ave/Railway Pde (Seaford),-38.08295206,145.1276733,bus
Kalimna St/Eel Race Rd (Carrum),-38.0818797,145.1259791,bus
Barretts Rd/Robinsons (North) Rd (Langwarrin South),-38.17903054,145.1779026,bus
Warrandyte Rd/Robinsons (North) Rd (Langwarrin South),-38.18004499,145.1863826,bus
Gardeners Rd/Robinsons (North) Rd (Langwarrin South),-38.18055771,145.1909936,bus
Nirvana Cl/Robinsons (North) Rd (Langwarrin South),-38.18128683,145.196798,bus
Harmer St/Cheddar Rd (Reservoir),-37.70242279,145.017807,bus
Donald Rd/Robinsons Rd (Langwarrin),-38.18225098,145.204435,bus
Victory Rd/Robinsons Rd (Langwarrin),-38.18353121,145.2080113,bus
Brennan Dr/Tintern Cres (Wantirna South),-37.88689705,145.2226973,bus
Middle Rd/Robinsons (North) Rd (Pearcedale),-38.18609986,145.2294132,bus
Robinsons Rd/Pearcedale Rd (Pearcedale),-38.18743681,145.2380126,bus
Victoria Rd/Pearcedale Rd (Pearcedale),-38.19529243,145.2366471,bus
Evans St/Pearcedale Rd (Pearcedale),-38.19949803,145.2358605,bus
Pearcedale Shopping Centre/Baxter-Tooradin Rd (Pearcedale),-38.20277084,145.2329722,bus
Middle Rd/Baxter-Tooradin (South) Rd (Pearcedale),-38.20179137,145.2247963,bus
Western Port Hwy/Baxter-Tooradin (South) Rd (Langwarrin South),-38.20053287,145.2143093,bus
Daryl Ave/Gallaghers Rd (Glen Waverley),-37.88067936,145.1779464,bus
Ivanhoe Park/153 Lower Heidelberg Rd (Ivanhoe),-37.7719497,145.0523724,bus
Dole Ave/Cheddar Rd (Reservoir),-37.70083057,145.0190516,bus
South Boundary Rd/Baxter-Tooradin Rd (Langwarrin South),-38.1997404,145.2031261,bus
Highfield Dr/Baxter-Tooradin (South) Rd (Langwarrin South),-38.19945492,145.1933351,bus
Baxter Primary School/Baxter-Tooradin Rd (Baxter),-38.19916809,145.1823453,bus
St Kilda St/Baxter-Tooradin (South) Rd (Baxter),-38.19838666,145.1767007,bus
Baxter Railway Station/Baxter-Tooradin (South) Rd (Baxter),-38.19541237,145.1576255,bus
Olstead Dr/Baxter-Tooradin Rd (Baxter),-38.19485574,145.1543167,bus
Stotts Lane/Baxter-Tooradin Rd (Baxter),-38.19407115,145.1497005,bus
Sanders Rd/Moorooduc (east) Hwy (Frankston South),-38.17167336,145.1391716,bus
Lloyd Ave/Cheddar Rd (Reservoir),-37.6992035,145.0198322,bus
Pilgrim St/Victoria St (Seddon),-37.80523622,144.8920304,bus
Victoria St/Charles St (Seddon),-37.80657976,144.891572,bus
Station Rd/Gamon St (Seddon),-37.80680918,144.8902933,bus
Seddon St/Gamon St (Seddon),-37.80880387,144.889964,bus
O' Farrell St/Gamon St (Seddon),-37.81041268,144.8897251,bus
136 Gamon St (Yarraville),-37.81292712,144.8892332,bus
Hamilton St/Somerville Rd (Yarraville),-37.81307294,144.8863097,bus
154 Somerville Rd (Yarraville),-37.81290439,144.8844516,bus
Daleglen St/Cheddar Rd (Reservoir),-37.69766378,145.0209846,bus
Oravel Ave/Waverley Rd (Malvern East),-37.87983379,145.0722619,bus
Williamstown Rd/West Gate Fwy (Yarraville),-37.82588897,144.8803771,bus
5 Canterbury Rd (Montrose),-37.81244417,145.3358888,bus
61 Canterbury Rd (Montrose),-37.8149266,145.3285399,bus
Twobar Pl/Canterbury Rd (Kilsyth),-37.81661229,145.3222309,bus
Liverpool Rd/Canterbury Rd (Kilsyth),-37.81833173,145.3157846,bus
Colchester Rd/Canterbury Rd (Kilsyth),-37.82117273,145.3052564,bus
Canterbury Gardens Shopping Centre/opp 41 Canterbury Rd (Bayswater North),-37.82244717,145.3005123,bus
Keon Pde/Cheddar Rd (Reservoir),-37.69641979,145.0220385,bus
Gatwick Rd/Canterbury Rd (Bayswater North),-37.82338781,145.2970028,bus
120 Canterbury Rd (Bayswater North),-37.82488445,145.2914466,bus
Dorset Rd/Canterbury Rd (Bayswater North),-37.82637644,145.2862085,bus
200 Canterbury Rd (Bayswater North),-37.82764799,145.2825546,bus
Hamilton Rd/Canterbury Rd (Bayswater North),-37.82984335,145.2761408,bus
Bayswater Rd/Canterbury Rd (Bayswater North),-37.83169167,145.2706664,bus
Greenhill Rd/Canterbury Rd (Bayswater North),-37.83081195,145.2641648,bus
Millers Rd/West Gate Fwy (Altona North),-37.82426771,144.8496129,bus
Williamstown Rd/West Gate Fwy (Yarraville),-37.82475245,144.8803187,bus
Wood St/Dalton Rd (Thomastown),-37.69239618,145.0255477,bus
Fussell Rd/Canterbury Rd (Montrose),-37.81654367,145.3231072,bus
Opp 89-91 Canterbury Rd (Kilsyth South),-37.81709194,145.3211067,bus
Liverpool Rd/Canterbury Rd (Kilsyth South),-37.8184788,145.3159857,bus
124 Canterbury Rd (Kilsyth South),-37.82012153,145.3098703,bus
Trade Way/Canterbury Rd (Kilsyth South),-37.82132801,145.3054006,bus
Canterbury Gardens Shopping Centre/41 Canterbury Rd (Bayswater North),-37.82268894,145.3004045,bus
Leighton Rd/Canterbury Rd (Bayswater North),-37.82356996,145.2971349,bus
Galloway Gr/Canterbury Rd (Bayswater North),-37.82514714,145.2909179,bus
Dorset Rd/Canterbury Rd (Bayswater North),-37.82644678,145.2867068,bus
Settlement Rd/Dalton Rd (Thomastown),-37.68882666,145.0281939,bus
Bayfield Rd East/Canterbury Rd (Bayswater North),-37.82913581,145.2789069,bus
Hamilton Rd/Canterbury Rd (Bayswater North),-37.83015501,145.2758835,bus
Bayswater Rd/Canterbury Rd (Bayswater North),-37.83190005,145.2707411,bus
Canterbury Ct/Canterbury Rd (Bayswater North),-37.83273969,145.2677785,bus
Greenhill Rd/Canterbury Rd (Bayswater North),-37.83089136,145.2640494,bus
Opp 372 Canterbury Rd (Heathmont),-37.82849748,145.261833,bus
Fernwood Ave/Canterbury Rd (Heathmont),-37.8263518,145.2562934,bus
Aringa Ct/Canterbury Rd (Heathmont),-37.82539093,145.2510555,bus
Heathmont Railway Station/Canterbury Rd (Heathmont),-37.82823088,145.2462846,bus
Viviani Cres/Great Ryrie St (Heathmont),-37.83166544,145.237295,bus
Rochester Dr/Dalton Rd (Thomastown),-37.68423293,145.0294155,bus
Erica Cres/Great Ryrie St (Heathmont),-37.82992621,145.2373023,bus
Doulton Ave/Great Ryrie St (Heathmont),-37.8282407,145.2372856,bus
Edna St/Great Ryrie St (Heathmont),-37.8258525,145.2372856,bus
Karingal Bowling Club/Skye Rd (Frankston),-38.13700847,145.1570416,bus
Amber Ave/Skye Rd (Frankston),-38.13767821,145.1595235,bus
Amber Ave/Skye Rd (Frankston),-38.1377112,145.1593287,bus
Karingal Bowling Club/Skye Rd (Frankston),-38.13713548,145.1570955,bus
Frallon Cres/Skye Rd (Frankston),-38.13577063,145.1522465,bus
Frank St/Skye Rd (Frankston),-38.13431659,145.146898,bus
Buckingham Ct/Dalton Rd (Thomastown),-37.68067408,145.0300086,bus
Panmure St/Skye Rd (Frankston),-38.13355093,145.1440651,bus
Skye Rd/McMahons Rd (Frankston),-38.13343395,145.1412272,bus
Barclay Ave/McMahons Rd (Frankston),-38.13724659,145.1395673,bus
Moonah St/McMahons Rd (Frankston),-38.14181962,145.137557,bus
Burrow St/Stanley St (Frankston),-38.1404536,145.1326854,bus
Cricklewood Ave/Stanley St (Frankston),-38.13759138,145.1340362,bus
Orwil St/Cricklewood Ave (Frankston),-38.13673975,145.1320498,bus
Anderson St/Orwil St (Frankston),-38.13473317,145.1322379,bus
Bradshaw St/Orwil St (Frankston),-38.13254993,145.1332177,bus
Bradshaw St/Orwil St (Frankston),-38.13279278,145.1331887,bus
Valentine Ave/Dalton Rd (Thomastown),-37.67813049,145.0304161,bus
Anderson St/Orwil St (Frankston),-38.13494954,145.1322438,bus
Orwil St/Cricklewood Ave (Frankston),-38.13667651,145.13204,bus
Queen St/Stanley St (Frankston),-38.1377346,145.1339755,bus
Burrow St/Stanley St (Frankston),-38.14061611,145.132704,bus
Beach St/Stanley St (Frankston),-38.1422897,145.1319767,bus
Frankston-Flinders Rd/Hodgins Rd (Hastings),-38.2998816,145.1847744,bus
Cuckoo Restaurant/Mt. Dandenong Tourist Rd (Olinda),-37.85780158,145.3680035,bus
Mornington-Tyabb Rd/Frankston-Flinders Rd (Tyabb),-38.26103138,145.1898906,bus
The Boulevard/Dalton Rd (Thomastown),-37.67608157,145.0307651,bus
Somerville Plaza Shopping Centre/Eramosa Rd (Somerville),-38.22341548,145.1723177,bus
Colehurst Cres/Mt. Dandenong Tourist Rd (Sassafras),-37.86311862,145.3589172,bus
Sassafras Primary School/Mt. Dandenong Tourist Rd (Sassafras),-37.86155917,145.3550187,bus
Woodlands Ave/Mt. Dandenong Tourist Rd (Sassafras),-37.86343759,145.3533627,bus
Ravenswood Ave/Lower Heidelberg Rd (Ivanhoe East),-37.77230828,145.0555305,bus
Deakin Ave/Dalton Rd (Lalor),-37.67186663,145.0314661,bus
The Crescent/Mt. Dandenong Tourist Rd (Sassafras),-37.86852396,145.3516807,bus
Stanley St/Beach St (Frankston),-38.14261428,145.1314207,bus
Jolly St/Beach St (Frankston),-38.14350587,145.134787,bus
Addicott St/Beach St (Frankston),-38.14443318,145.1375704,bus
Leonard St/Beach St (Frankston),-38.14589768,145.1407055,bus
Ashleigh Ave/Beach St (Frankston),-38.1469987,145.1430853,bus
Frankston East Primary School/15 Ashleigh Ave (Frankston),-38.14561798,145.1446722,bus
Wangarra Rd/Ashleigh Ave (Frankston),-38.14259708,145.1456844,bus
Golconda Ave/Ashleigh Ave (Frankston),-38.14021048,145.1480611,bus
Flam St/Ashleigh Ave (Frankston),-38.13868599,145.1519676,bus
Menzies Pde/Dalton Rd (Lalor),-37.66983554,145.0318032,bus
Devon Ct/Karingal Dr (Frankston),-38.14062133,145.1558439,bus
65 Karingal Dr (Frankston),-38.14164897,145.1575867,bus
Carramar Dr/Karingal Dr (Frankston),-38.14270869,145.1590776,bus
Bogong Ct/Karingal Dr (Frankston),-38.14431103,145.1618444,bus
Iona Ct/Karingal Dr (Frankston),-38.14533912,145.1636215,bus
Plover Cl/Karingal Dr (Frankston),-38.14720494,145.1653777,bus
Naranga Cres/Karingal Dr (Frankston),-38.14911294,145.1657978,bus
Skye Rd/Karingal Dr (Frankston),-38.13672877,145.1541506,bus
Frallon Cres/Skye Rd (Frankston),-38.13570126,145.1524194,bus
Peninsula Country Golf Club/Skye Rd (Frankston),-38.13422867,145.1470371,bus
Michael St/Dalton Rd (Lalor),-37.66828054,145.0320483,bus
Long Island Country Club/Skye Rd (Frankston),-38.13350967,145.1443057,bus
John Paul College/McMahons Rd (Frankston),-38.13332441,145.1411387,bus
John Paul College/Opp 178 McMahons Rd (Frankston),-38.13498923,145.1404233,bus
Barclay Ave/McMahons Rd (Frankston),-38.13721776,145.1394539,bus
Moonah St/McMahons Rd (Frankston),-38.14177332,145.1374783,bus
Wallaroo Pl/Tambar Pl (Hastings),-38.29907168,145.1738169,bus
Kimbla Ct/Stalwart Ave (Hastings),-38.29704736,145.1722897,bus
Curacoa Dr/Stalwart Ave (Hastings),-38.29364361,145.17361,bus
Darebin Dr/Dalton Rd (Lalor),-37.66571028,145.032479,bus
Ardent Ct/Curacoa Dr (Hastings),-38.29578673,145.1764034,bus
Tiga Ct/Frankston-Flinders Rd (Tyabb),-38.25635095,145.1896639,bus
Chesterfield Rd/Frankston-Flinders Rd (Somerville),-38.23657137,145.1873668,bus
Park Lane/Frankston-Flinders Rd (Somerville),-38.23165405,145.1828963,bus
Somerville Plaza Shopping Centre/Eramosa Rd (Somerville),-38.22341637,145.1723748,bus
Graf Rd/Eramosa Rd (Somerville),-38.22299408,145.1695639,bus
Scullin St/Boyd St (Dandenong North),-37.96472649,145.2133323,bus
Boyd St/Curtin Cres (Dandenong North),-37.96462208,145.2106143,bus
Curtin Cres/Menzies Ave (Dandenong North),-37.96537395,145.2085016,bus
Monash St/Dalton Rd (Lalor),-37.6640361,145.0326026,bus
Fadden St/Menzies Ave (Dandenong North),-37.96447756,145.2064516,bus
Kandra St/Gladstone Rd (Dandenong North),-37.96197821,145.2062507,bus
Carlton Rd/Gladstone Rd (Dandenong North),-37.95956081,145.2066965,bus
Lyndale Secondary College/Gladstone Rd (Dandenong North),-37.95717997,145.2071755,bus
Brady Rd/Gladstone Rd (Dandenong North),-37.95405228,145.2077296,bus
Melton Secondary College/Coburns Rd (Melton),-37.68259543,144.5686411,bus
Gray St/Whalley Dr (Wheelers Hill),-37.92137323,145.1975792,bus
Hillard Ct/Whalley Dr (Wheelers Hill),-37.92057362,145.1948001,bus
Bracken Ct/Whalley Dr (Wheelers Hill),-37.91986981,145.1912225,bus
Woodington Dr/Whalley Dr (Wheelers Hill),-37.91782182,145.189316,bus
Childs Rd/Dalton Rd (Lalor),-37.66162494,145.0312265,bus
Mena Ct/Whalley Dr (Wheelers Hill),-37.91470776,145.1901659,bus
Jells Rd/Grandview Rd (Wheelers Hill),-37.91329009,145.1888129,bus
Waverley Meadows Primary School/Columbia Dr (Wheelers Hill),-37.91513347,145.1844564,bus
Calderwood Ave/Phoenix Dr (Wheelers Hill),-37.91356801,145.1869633,bus
Vanessa Cres/Columbia Dr (Wheelers Hill),-37.91790317,145.1840698,bus
Brandon Park Dr/Columbia Dr (Wheelers Hill),-37.9197992,145.1819641,bus
Wellington Rd/Brandon Park Dr (Wheelers Hill),-37.92063475,145.1812154,bus
Holroyd Dr/Dalton Rd (Epping),-37.65957946,145.0307024,bus
Grand Pde/Dalton Rd (Epping),-37.65647716,145.0311131,bus
Cooper St/Dalton Rd (Epping),-37.65319828,145.0317438,bus
Coulstock St/Davisson St (Epping),-37.64990462,145.0298699,bus
Carmichael St/Lower Heidelberg Rd (Ivanhoe East),-37.77263096,145.058156,bus
Davisson St/Rufus St (Epping),-37.64912629,145.0307519,bus
Keith Ave/Greenbrook Dr (Epping),-37.64784297,145.0353988,bus
Savannah Cres/Greenbrook Dr (Epping),-37.64643445,145.036864,bus
Greenbrook SC/McDonalds Rd (Epping),-37.64600454,145.0402755,bus
Greenview Ct/McDonalds Rd (Epping),-37.64633216,145.0437237,bus
Merrill Dr/McDonalds Rd (Epping),-37.64657053,145.0461429,bus
Pindari Ave/McDonalds Rd (Epping),-37.64704209,145.0501315,bus
Halter Cres/Meadow Glen Dr (Epping),-37.64601624,145.0513144,bus
Launders Ave/Yarra Rd (Wonga Park),-37.73887866,145.2702977,bus
351 Yarra Rd (Wonga Park),-37.74370377,145.2686986,bus
Brysons Rd/Yarra Rd (Wonga Park),-37.74869348,145.2703302,bus
Clemantine Cl/Yarra Rd (Wonga Park),-37.75319033,145.2721551,bus
285 Yarra Rd (Wonga Park),-37.75701369,145.2729175,bus
Holloway Rd/Yarra Rd (Wonga Park),-37.76276774,145.2719777,bus
Charles Smith Dr/Yarra Rd (Croydon North),-37.76672159,145.2718062,bus
Layfield St/Yarra Rd (Croydon North),-37.76890107,145.2735493,bus
Hawker St/Esplanade (Mount Martha),-38.25574196,145.0251243,bus
Augusta St/Esplanade (Mount Martha),-38.25869746,145.0224386,bus
St Leger Pl/Meadow Glen Dr (Epping),-37.64384205,145.0517226,bus
Alice St/Esplanade (Mount Martha),-38.26036609,145.0203933,bus
Coolangatta Rd/Esplanade (Mount Martha),-38.26191951,145.0184653,bus
Bay Rd/Esplanade (Mount Martha),-38.26757113,145.0126997,bus
Moore St/Bay Rd (Mount Martha),-38.26970479,145.0189739,bus
St Ives Gr/Dominion Rd (Mount Martha),-38.27190687,145.024515,bus
Dominion Rd/Somerset Dr (Mount Martha),-38.27413848,145.0216539,bus
Kinross St/Somerset Dr (Mount Martha),-38.27684119,145.0216149,bus
Glencoe Cres/Somerset Dr (Mount Martha),-38.27951302,145.021348,bus
Cambridge Ct/Somerset Dr (Mount Martha),-38.28153859,145.0206985,bus
Suffolk Cres/Somerset Dr (Mount Martha),-38.28468142,145.0200415,bus
Glendale Ave/Derby Dr (Epping),-37.64300458,145.0484917,bus
Esplanade/Wilsons Rd (Mornington),-38.22461805,145.0332316,bus
Veitch St/McArthur Rd (Ivanhoe East),-37.77448543,145.0618655,bus
Pentland Dr/Derby Dr (Epping),-37.64255005,145.0444463,bus
Ruth Rd/Nepean Hwy (Mornington),-38.2416019,145.0368529,bus
Aldergate Ct/Derby Dr (Epping),-37.64250025,145.0419882,bus
Narre Warren North Scout Hall/Memorial Dr (Narre Warren North),-37.9849697,145.3148396,bus
Carrington Rd/Elgar Rd (Box Hill),-37.8192659,145.1146115,bus
Cobb Rd/Nepean Hwy (Mount Eliza),-38.20697719,145.0736325,bus
Shotton Rd/Nepean Hwy (Mount Eliza),-38.21136118,145.0678749,bus
Oakbank Rd/Nepean Hwy (Mornington),-38.21475079,145.063582,bus
Bungower Rd/Nepean Hwy (Mornington),-38.21990334,145.0569231,bus
Fitzgerald St/Robertson Dr (Mornington),-38.22392816,145.0627218,bus
Carramar St/Robertson Dr (Mornington),-38.22535095,145.0604794,bus
Currawong St/Robertson Dr (Mornington),-38.2257815,145.0576349,bus
Jacana St/Robertson Dr (Mornington),-38.22485214,145.0553864,bus
Illowa St/Robertson Dr (Mornington),-38.22369241,145.0539209,bus
Tanti Ave/Nepean Hwy (Mornington),-38.22665392,145.0483015,bus
Spray St/Nepean Hwy (Mornington),-38.22855749,145.0457259,bus
Mornington Park/Esplanade (Mornington),-38.21627727,145.0356035,bus
Townsend Lane/Esplanade (Mornington),-38.22160141,145.0322848,bus
Williams Rd/Esplanade (Mornington),-38.22452532,145.0314635,bus
Webb St/Esplanade (Mornington),-38.22642948,145.0294816,bus
King Georges Ave/Esplanade (Mornington),-38.22782076,145.0270108,bus
670 Esplanade (Mornington),-38.23347614,145.0273263,bus
Wedge St/High St (Epping),-37.6510961,145.0240578,bus
Fossil Beach/633 Esplanade (Mornington),-38.24096806,145.0296832,bus
